n	repo	path	sha	license	url
455	gsjurseth/maria-geir	envoy.yaml	c76ecd9bd671ebe746e1b8b7fba17c450ef25ac1	NOASSERTION	https://github.com/gsjurseth/maria-geir/blob/50f4a2ab18c98e0ce0a032fd07277e0d8a3cb650/envoy.yaml
456	cr7258/eck	istio/istio-1.11.1/releasenotes/notes/28742.yaml	f425a28ae31dc0325d637df137c6aeb0b3d27ce3	NOASSERTION	https://github.com/cr7258/eck/blob/5d08b2b071d2b5855f67a8b5e0efb6338dc35ed1/istio/istio-1.11.1/releasenotes/notes/28742.yaml
457	AlexanderHabscheid/velocity	deploy/envoy/envoy.yaml	34ef8561751ec60f0c3e12e111d8b4feedd7287c	NOASSERTION	https://github.com/AlexanderHabscheid/velocity/blob/9e3e8706e5509d75e8bfa467f27228a9d61eef8f/deploy/envoy/envoy.yaml
458	strmprivacy/data-plane-helm-chart	helm/resources/event-gateway/envoy.yaml	045fea0f35bd10b03359e657e0ae103c3f34eddf	NOASSERTION	https://github.com/strmprivacy/data-plane-helm-chart/blob/97c8d0b994daec2221d432dc9a86014205c49152/helm/resources/event-gateway/envoy.yaml
459	niuulabs/niuu	charts/skuld/templates/envoy-configmap.yaml	7eb402e466cce349e572ff5a1db4c4c13665750e	NOASSERTION	https://github.com/niuulabs/niuu/blob/f2d848bfe9ffc3e64966eec6ebf6f11610264e6b/charts/skuld/templates/envoy-configmap.yaml
460	sachittiwari/CredentialsRegistration	envoy.yaml	d426539e43d0e822aec0b8dd3fe4ea73b9e988d5	NOASSERTION	https://github.com/sachittiwari/CredentialsRegistration/blob/548b9d11f09a52e12c9be75a9582f1fa6af85afa/envoy.yaml
461	niuulabs/niuu	charts/guild/templates/envoy-configmap.yaml	88148ccc62c5c931639a831d791aeade5087bd68	NOASSERTION	https://github.com/niuulabs/niuu/blob/f2d848bfe9ffc3e64966eec6ebf6f11610264e6b/charts/guild/templates/envoy-configmap.yaml
462	IsharaPannila/envoy-authn-dotnetsample	Envoy/config/envoy.yaml	7015602dfda11ab368a1b62aa53fb2bf3cc1b23f	NOASSERTION	https://github.com/IsharaPannila/envoy-authn-dotnetsample/blob/bec1565e29b7ec09061caea42cd5e83052e2af89/Envoy/config/envoy.yaml
463	takesection-sandbox/envoyproxy-examples	front-proxy-jwt/front-envoy.yaml	e074a619420a4447a1c560ef1450c5ea5dda1344	NOASSERTION	https://github.com/takesection-sandbox/envoyproxy-examples/blob/b3d80d7f6f029ad94611960c78d2f6d98a156b2d/front-proxy-jwt/front-envoy.yaml
464	tkmtwo/cpenvoy	src/envoy/front-jwt.yaml	9d1b86a2c345bb9ef504bc5188fa8a57731a2e38	NOASSERTION	https://github.com/tkmtwo/cpenvoy/blob/83e340a6c554159e52cc576eb146ec4883de947b/src/envoy/front-jwt.yaml
465	crowdproj/crowdproj-resources-schedule-template	deploy/volumes/envoy/envoy.yaml	7ce9ec1c89e3ab63c7416ed773bb50e45797b75f	NOASSERTION	https://github.com/crowdproj/crowdproj-resources-schedule-template/blob/051baa00aff0bde676c1d9c60cf7b78b48d1ec09/deploy/volumes/envoy/envoy.yaml
466	danisla/cloud-endpoints-controller	examples/charts/iap-ingress/templates/envoy-configmap.yaml	0738260ecac6a1fe1d25fec0da112ada08d82870	NOASSERTION	https://github.com/danisla/cloud-endpoints-controller/blob/d7a7444555864e0b2eac2a7bdb0f11e4b9b6981f/examples/charts/iap-ingress/templates/envoy-configmap.yaml
467	ory/integrates	api-gateways/envoy/registry.entry.yaml	e77820b82460b1affb85eb0945a5b1089497847e	NOASSERTION	https://github.com/ory/integrates/blob/350ecc80908de57466622cda53463a43e3b71a0d/api-gateways/envoy/registry.entry.yaml
468	eparon/oidc-secure-api-github-actions	local-lab/envoy-local.yaml	7843aa8aa2fcff117e09895558a33f14d69dbf58	NOASSERTION	https://github.com/eparon/oidc-secure-api-github-actions/blob/3c13c59369eac04582ac98a6fd1c52d957e710b2/local-lab/envoy-local.yaml
469	sdlombardo2/istio	releasenotes/notes/28742.yaml	f425a28ae31dc0325d637df137c6aeb0b3d27ce3	NOASSERTION	https://github.com/sdlombardo2/istio/blob/4bb4edf4ae36add1fd8f8a7622fb017fa76f899e/releasenotes/notes/28742.yaml
470	drivebyer/istio-note	releasenotes/notes/28742.yaml	f425a28ae31dc0325d637df137c6aeb0b3d27ce3	NOASSERTION	https://github.com/drivebyer/istio-note/blob/5b2e099ac5a66ca46b0e1463dc5717d36b953311/releasenotes/notes/28742.yaml
471	ep-infosec/24_airbnb_istio	releasenotes/notes/28742.yaml	f425a28ae31dc0325d637df137c6aeb0b3d27ce3	NOASSERTION	https://github.com/ep-infosec/24_airbnb_istio/blob/f05fdf253ab3f00ed54499c08202b0794d949c34/releasenotes/notes/28742.yaml
472	zeroops-example/istio	releasenotes/notes/28742.yaml	f425a28ae31dc0325d637df137c6aeb0b3d27ce3	NOASSERTION	https://github.com/zeroops-example/istio/blob/367a3dd4b1514ecc84be9e88944c187744414d3a/releasenotes/notes/28742.yaml
473	k8s-operatorhub/community-operators	operators/sailoperator/0.1.0/manifests/security.istio.io_requestauthentications.yaml	94dad1c0ebaf9d0212a30ea1e5a8306a7af5636f	NOASSERTION	https://github.com/k8s-operatorhub/community-operators/blob/2ccdab929270fff63a46165571d09669dd19f008/operators/sailoperator/0.1.0/manifests/security.istio.io_requestauthentications.yaml
474	k8s-operatorhub/community-operators	operators/sailoperator/0.2.0/manifests/security.istio.io_requestauthentications.yaml	2d1b0ba001a1518e0ff5c4d415657de7fd20d392	NOASSERTION	https://github.com/k8s-operatorhub/community-operators/blob/2ccdab929270fff63a46165571d09669dd19f008/operators/sailoperator/0.2.0/manifests/security.istio.io_requestauthentications.yaml
475	k8s-operatorhub/community-operators	operators/sailoperator/1.27.3/manifests/security.istio.io_requestauthentications.yaml	9d915bf1f21eb166f52a0b0b93551f9d8ee42c45	NOASSERTION	https://github.com/k8s-operatorhub/community-operators/blob/2ccdab929270fff63a46165571d09669dd19f008/operators/sailoperator/1.27.3/manifests/security.istio.io_requestauthentications.yaml
476	k8s-operatorhub/community-operators	operators/sailoperator/1.27.1/manifests/security.istio.io_requestauthentications.yaml	9d915bf1f21eb166f52a0b0b93551f9d8ee42c45	NOASSERTION	https://github.com/k8s-operatorhub/community-operators/blob/2ccdab929270fff63a46165571d09669dd19f008/operators/sailoperator/1.27.1/manifests/security.istio.io_requestauthentications.yaml
477	k8s-operatorhub/community-operators	operators/sailoperator/1.27.2/manifests/security.istio.io_requestauthentications.yaml	9d915bf1f21eb166f52a0b0b93551f9d8ee42c45	NOASSERTION	https://github.com/k8s-operatorhub/community-operators/blob/2ccdab929270fff63a46165571d09669dd19f008/operators/sailoperator/1.27.2/manifests/security.istio.io_requestauthentications.yaml
478	jinclef/istio-practice	releasenotes/notes/jwks-cluster.yaml	27e02dc063f6c038225b79897d4a4869e7fc40aa	NOASSERTION	https://github.com/jinclef/istio-practice/blob/536ff76366cb0efe046a2a5aebdf776d76825205/releasenotes/notes/jwks-cluster.yaml
479	naynwezinmyint/istio-dev	releasenotes/notes/jwks-cluster.yaml	27e02dc063f6c038225b79897d4a4869e7fc40aa	NOASSERTION	https://github.com/naynwezinmyint/istio-dev/blob/97c8eda69922c4eb46d7ca6bc371ca7fe1318d98/releasenotes/notes/jwks-cluster.yaml
480	EiMiMiAung/istio-dev	releasenotes/notes/jwks-cluster.yaml	27e02dc063f6c038225b79897d4a4869e7fc40aa	NOASSERTION	https://github.com/EiMiMiAung/istio-dev/blob/f258a7f8f1484e9241d38859b3f0e8236ab23cd4/releasenotes/notes/jwks-cluster.yaml
481	cloudhein/movie-info-microservices	releasenotes/notes/jwks-cluster.yaml	27e02dc063f6c038225b79897d4a4869e7fc40aa	NOASSERTION	https://github.com/cloudhein/movie-info-microservices/blob/eab71f25bd8a6530d2b8e7a4630a62bf4332cc7f/releasenotes/notes/jwks-cluster.yaml
482	niuulabs/niuu	charts/mimir/templates/envoy-configmap.yaml	4c0c265621e231aea603357dbace039b451f1f31	NOASSERTION	https://github.com/niuulabs/niuu/blob/f2d848bfe9ffc3e64966eec6ebf6f11610264e6b/charts/mimir/templates/envoy-configmap.yaml
483	crowdproj/opentutor	tutor-deploy/data/envoy/envoy.yaml	ec437c88ec7477f48604ac1fcf3fc925eb420f17	NOASSERTION	https://github.com/crowdproj/opentutor/blob/cf051f8bdf9138fe586e9347b259ee1c916a54dd/tutor-deploy/data/envoy/envoy.yaml
484	ctyano/athenz-distribution	kubernetes/cfssl/kustomize/envoy/config.yaml	77bfcbabbd7400fe9891be83289350cf747e6c7c	NOASSERTION	https://github.com/ctyano/athenz-distribution/blob/cd9dd5dbb8371ea3912d0e4dd8a777645bedc4fb/kubernetes/cfssl/kustomize/envoy/config.yaml
485	otuskotlin/202312-ok-marketplace	deploy/volumes/envoy/envoy.yaml	45e271c3f6252badbc44edd77fb7a9edb9045d66	NOASSERTION	https://github.com/otuskotlin/202312-ok-marketplace/blob/a63f224e18f74c2780bff7a2ff6faba585242baf/deploy/volumes/envoy/envoy.yaml
486	Debanshusam/s3-viewer-demo	envoy.yaml	e393daf423912ff34e14349119473f60f5e0c078	NOASSERTION	https://github.com/Debanshusam/s3-viewer-demo/blob/921f48e045b7a11a0aff8a3f14c459d71b509ee7/envoy.yaml
487	DinoChiesa/Apigee-Envoy-Adapter-dino-example-configurations	lds-envoy-adapter.yaml	e0e020fc65f0a966e336b05241e204a6a30b816d	NOASSERTION	https://github.com/DinoChiesa/Apigee-Envoy-Adapter-dino-example-configurations/blob/bd298111ac49252fd512704d7c02a7658c00e03f/lds-envoy-adapter.yaml
488	kazuma0606/rust-microservice-with-envoy	docker/envoy.yaml	d9a68f933f6125a454fd50b70da99ff45a13a91e	NOASSERTION	https://github.com/kazuma0606/rust-microservice-with-envoy/blob/920fed2ade0fadaf845a439be00f8122bdacef14/docker/envoy.yaml
489	gamykla/envoy_demo	envoy/envoy.yaml	14724a47cdbfcb4ef16fc43458818bba8b61e186	NOASSERTION	https://github.com/gamykla/envoy_demo/blob/9f658687c76eafb9463c14ffda762af5aa213f66/envoy/envoy.yaml
490	Broadcom/cloud-tools-titans	examples/icd-aws-to-gcp.cnc.configmap.yaml	b8de1e2bc035ce18e256be40b968fa65128594d3	NOASSERTION	https://github.com/Broadcom/cloud-tools-titans/blob/875e56f4fafd0ed9fc9acde06e9f4ad603f44c9b/examples/icd-aws-to-gcp.cnc.configmap.yaml
491	niklas-palm/fargate-envoy-cognito-jwt	envoy/envoy_template.yaml	ddd57173bb11bed53987cb0598d7bd5eb24cb5b4	NOASSERTION	https://github.com/niklas-palm/fargate-envoy-cognito-jwt/blob/7715c991f85ce549a866b02dc1e769fc44cb4ea3/envoy/envoy_template.yaml
492	olusecc/aiops_oadewusi	LAB7/istio-master/releasenotes/notes/28742.yaml	f425a28ae31dc0325d637df137c6aeb0b3d27ce3	NOASSERTION	https://github.com/olusecc/aiops_oadewusi/blob/48672a8646f5b7719d7220ca2ba75fc809ba9900/LAB7/istio-master/releasenotes/notes/28742.yaml
493	dpopkov/knowthenix-kbd	deploy/volumes/envoy/envoy.yaml	45e271c3f6252badbc44edd77fb7a9edb9045d66	NOASSERTION	https://github.com/dpopkov/knowthenix-kbd/blob/162b1166293a50945004a989f916d757584e6d65/deploy/volumes/envoy/envoy.yaml
494	adobrov/otus	deploy/volumes/envoy/envoy.yaml	45e271c3f6252badbc44edd77fb7a9edb9045d66	NOASSERTION	https://github.com/adobrov/otus/blob/a6a4693405b457fad1ab0a780d4efa5b2390eb85/deploy/volumes/envoy/envoy.yaml
495	mihaylinsergey/otuskotlin-tasktracker-202312	deploy/volumes/envoy/envoy.yaml	45e271c3f6252badbc44edd77fb7a9edb9045d66	NOASSERTION	https://github.com/mihaylinsergey/otuskotlin-tasktracker-202312/blob/6e651d1eedd0a1a56272c1d5b1dfa129318cfeab/deploy/volumes/envoy/envoy.yaml
496	drush1980/apigee-cloudrun-mcs-bigtable	envoy-sidecar/envoy.yaml	bd9498762038b53cd8b72a00189a984f7641b5bd	NOASSERTION	https://github.com/drush1980/apigee-cloudrun-mcs-bigtable/blob/93abc9ca51f02cfd03153098b932cf811447e5e1/envoy-sidecar/envoy.yaml
497	jltournay/envoy-exploration	gateway-envoy.yaml	0145da14479ec4c0c37b93aa00b0c39f91f287f1	NOASSERTION	https://github.com/jltournay/envoy-exploration/blob/7bfb3876864b7b93b0f160156c935b70674062c2/gateway-envoy.yaml
498	olegShemyakin/otuskotlin-homework	deploy/volumes/envoy/envoy.yaml	15da90fed90a48c41d106a77056ef3c0bfcb53d7	NOASSERTION	https://github.com/olegShemyakin/otuskotlin-homework/blob/e85f66d792dc49bf9bf5f2fea0f02134bbd07458/deploy/volumes/envoy/envoy.yaml
499	Patseev1987/otus_tools_storage_helper	deploy/volumes/envoy/envoy.yaml	7ce9ec1c89e3ab63c7416ed773bb50e45797b75f	NOASSERTION	https://github.com/Patseev1987/otus_tools_storage_helper/blob/1069420459e6a621a1f4f0d69cb8d51858261f81/deploy/volumes/envoy/envoy.yaml
500	erizoo/otus-202408	deploy/volumes/envoy/envoy.yaml	7ce9ec1c89e3ab63c7416ed773bb50e45797b75f	NOASSERTION	https://github.com/erizoo/otus-202408/blob/e6ab68091031736b629033d54ec391471a926886/deploy/volumes/envoy/envoy.yaml
501	otuskotlin/202405-ok-marketplace	deploy/volumes/envoy/envoy.yaml	7ce9ec1c89e3ab63c7416ed773bb50e45797b75f	NOASSERTION	https://github.com/otuskotlin/202405-ok-marketplace/blob/fe30528f485aa015d64845a76756e817a58bd141/deploy/volumes/envoy/envoy.yaml
502	kiryao/cleaning-aggregator	deploy/volumes/envoy/envoy.yaml	7ce9ec1c89e3ab63c7416ed773bb50e45797b75f	NOASSERTION	https://github.com/kiryao/cleaning-aggregator/blob/aed16b343c39f7c803313f72e9499121d209c537/deploy/volumes/envoy/envoy.yaml
503	topcheer/ggid	deploy/envoy/ggid-envoy.yaml	aa6f4508c983e1c304482fa88e9a41ffaaa05e6b	NOASSERTION	https://github.com/topcheer/ggid/blob/6f425ad31e1486f1d2a1902bd508bed991e114c2/deploy/envoy/ggid-envoy.yaml
504	kaopanneeranuch/k8-auth	envoy/envoy.yaml	a620b76d00dd16bcad3b0c2e6ae7b4d7e8ce1bc4	NOASSERTION	https://github.com/kaopanneeranuch/k8-auth/blob/3b976badc0ad722dd31cb2c9b35a93bc5c05b9c3/envoy/envoy.yaml
505	jep21s/core-messenger-project	deploy/volumes/envoy/envoy.yaml	d8f88711c68f2d00f809cd6753d0eede3c6937c9	NOASSERTION	https://github.com/jep21s/core-messenger-project/blob/e93be4c788b67d7650903bb5b1c9b141102774be/deploy/volumes/envoy/envoy.yaml
506	kaopanneeranuch/k8-auth	envoy/envoy-config.yaml	9699d45a82bedadad4ae79441d1e75cebf8806a9	NOASSERTION	https://github.com/kaopanneeranuch/k8-auth/blob/3b976badc0ad722dd31cb2c9b35a93bc5c05b9c3/envoy/envoy-config.yaml
507	itbalan/envoy-keycloak	front-envoy.yaml	3c9de2200c008be4df549c659368b7f6f0497166	NOASSERTION	https://github.com/itbalan/envoy-keycloak/blob/c229253daef7e66681cbc76171856dbee6da2105/front-envoy.yaml
508	jltournay/envoy-exploration	component-envoy.yaml	908a2f334aada0e42da6144c1a2fd951cea15870	NOASSERTION	https://github.com/jltournay/envoy-exploration/blob/7bfb3876864b7b93b0f160156c935b70674062c2/component-envoy.yaml
509	Vokhanh12/rongstore-system	server/envoy/envoy.yaml	4094acb6659777cd13c4ce838c7005904a6dd6b4	NOASSERTION	https://github.com/Vokhanh12/rongstore-system/blob/e32f7f7c0d2274478e13e739ff8c84c9257a1e9f/server/envoy/envoy.yaml
510	smj187/9-microservices-application-dotnet-core	Backend/Gateway/configs/lds.yaml	36922df265f454f2519401b6ba98c92a11535b5f	NOASSERTION	https://github.com/smj187/9-microservices-application-dotnet-core/blob/b5c3e7827bbc46be51f0a180cce7eb7e260fd3b5/Backend/Gateway/configs/lds.yaml
511	yuyunfrancis/aiops	Lab4/istio-master/releasenotes/notes/28742.yaml	f425a28ae31dc0325d637df137c6aeb0b3d27ce3	NOASSERTION	https://github.com/yuyunfrancis/aiops/blob/6e6c737c06ffc33418b015054b6841108219d749/Lab4/istio-master/releasenotes/notes/28742.yaml
512	yuyunfrancis/aiops	Lab7/istio-master/releasenotes/notes/28742.yaml	f425a28ae31dc0325d637df137c6aeb0b3d27ce3	NOASSERTION	https://github.com/yuyunfrancis/aiops/blob/6e6c737c06ffc33418b015054b6841108219d749/Lab7/istio-master/releasenotes/notes/28742.yaml
513	wso2/iam-ai-samples	cell-based-architecture-for-agents/helm/files/billing-investigation-agent-cell/intercell-envoy.yaml	f085ffe4d3ed2ea9f49c87f120b313b46aef0ea1	NOASSERTION	https://github.com/wso2/iam-ai-samples/blob/e482372ed2bcc7272b5a711d7de5c9ed87bde672/cell-based-architecture-for-agents/helm/files/billing-investigation-agent-cell/intercell-envoy.yaml
514	dellnoantechnp/helm-chart-xxl-job-admin	charts/fleet-management/values.yaml	6c7c6cd0f7c642d9f6423eb03c837f52dc829058	NOASSERTION	https://github.com/dellnoantechnp/helm-chart-xxl-job-admin/blob/76096f0b0cf96061bcde3d1e0c0109940453ca78/charts/fleet-management/values.yaml
515	wso2/iam-ai-samples	cell-based-architecture-for-agents/helm/files/customer-service-assistant-agent-cell/ingress-envoy.yaml	7ba8cffcbf4a2b161343b39a6d175d1d4345d403	NOASSERTION	https://github.com/wso2/iam-ai-samples/blob/e482372ed2bcc7272b5a711d7de5c9ed87bde672/cell-based-architecture-for-agents/helm/files/customer-service-assistant-agent-cell/ingress-envoy.yaml
516	arutepsu/SeArChess	config/envoy/envoy.yaml	c58cf9c436facc2cc76dcb474277ecaff5cb7ae2	NOASSERTION	https://github.com/arutepsu/SeArChess/blob/54e8e4bc2bc6f387e937f6d4dde4d838100b0541/config/envoy/envoy.yaml
517	luyuan-go/XuanMing-Server	deploy/envoy/envoy.yaml	89ad40598548439cc2e5974d26549e46378c509b	NOASSERTION	https://github.com/luyuan-go/XuanMing-Server/blob/4b07410339233fc6cc6a2a489c7781012e40e8fc/deploy/envoy/envoy.yaml
518	sachittiwari/Credentials-Registration-App	creds-registration-service/envoy.yaml	f3a6c3586ab0cb4ac3c851a76656d47d48450bdf	NOASSERTION	https://github.com/sachittiwari/Credentials-Registration-App/blob/14e7b957f2013b6f6c377cf570d4ad9144f8d99f/creds-registration-service/envoy.yaml
519	Incheat/go-production-backend	infra/envoy/auth-envoy.yaml	7e563f3fba365ceed04ad8bd650609b3558c38c8	NOASSERTION	https://github.com/Incheat/go-production-backend/blob/d5aa775a2847f4c3bbed4d64eb2a7baa7e58c957/infra/envoy/auth-envoy.yaml
520	uhthomas/sphinx	examples/envoy/envoy.yaml	acfe63ef5e1fd90eee956d0eb8a4a99110d3a375	NOASSERTION	https://github.com/uhthomas/sphinx/blob/250b282e91d3d83881029f1904949890470bebbe/examples/envoy/envoy.yaml
521	yuyunfrancis/aiops	Lab7/istio-master/releasenotes/notes/jwks-cluster.yaml	27e02dc063f6c038225b79897d4a4869e7fc40aa	NOASSERTION	https://github.com/yuyunfrancis/aiops/blob/6e6c737c06ffc33418b015054b6841108219d749/Lab7/istio-master/releasenotes/notes/jwks-cluster.yaml
522	smj187/9-microservices-application-dotnet-core	Backend/Gateways/Public/config/lds.yaml	fd9bee3431538f42f225d34b19d800dcc6d34180	NOASSERTION	https://github.com/smj187/9-microservices-application-dotnet-core/blob/b5c3e7827bbc46be51f0a180cce7eb7e260fd3b5/Backend/Gateways/Public/config/lds.yaml
523	dilipkumar2k6/url-shortening	k8s/envoy/envoy-config.yaml	18925bbdf80901ec83a8a7feceba0109401fe5b1	NOASSERTION	https://github.com/dilipkumar2k6/url-shortening/blob/c0a1999d6cf0598d3ee17c617f585ec72d4bc720/k8s/envoy/envoy-config.yaml
524	hexolan/development	lab/misc/envoy-as-gateway/gateway-exper4/envoy/envoy.yaml	aa94a0767383deaf6e0549a894475bb9f56e1cb1	NOASSERTION	https://github.com/hexolan/development/blob/ab29bb20070cbf53e49e10a6a715f9ac9ec7fd43/lab/misc/envoy-as-gateway/gateway-exper4/envoy/envoy.yaml
525	ryo-arima/cmn-spire	docker/etc/envoy/ingress.yaml	e8dcca516e21cf24957a473a23983dec7502f778	NOASSERTION	https://github.com/ryo-arima/cmn-spire/blob/d855fc2bfaabbb4212804ba124ee7d660500e9ea/docker/etc/envoy/ingress.yaml
526	GowthamShanmugam/gowtham-hack	keycloak/envoy-gateway/envoy-config.yaml	f0553614a8308a39e3676ea586208c66c299f740	NOASSERTION	https://github.com/GowthamShanmugam/gowtham-hack/blob/1955b79bb4f16b9bb23a4c4443289853e1ec8323/keycloak/envoy-gateway/envoy-config.yaml
527	pkarakal/alloy-remote-config	charts/fleet-management/values.yaml	66b03e588df246fd3da75a138df1612f71904b93	NOASSERTION	https://github.com/pkarakal/alloy-remote-config/blob/d47b49cc41c68f268a7c0922145798f85368519d/charts/fleet-management/values.yaml
528	sighupio/add-on-istio	katalog/istio/resources/crd/customresourcedefinition-requestauthentications.security.istio.io.yaml	91ba10d321589779a43b07ba1052e485af0e51aa	NOASSERTION	https://github.com/sighupio/add-on-istio/blob/70809e26044d700128df8128343ff87ec87c2cbd/katalog/istio/resources/crd/customresourcedefinition-requestauthentications.security.istio.io.yaml
529	DimaMend/MonoRepo	envoy/changelogs/1.25.0.yaml	82d5c69c64575af62099cbeef9b73210bebe0774	NOASSERTION	https://github.com/DimaMend/MonoRepo/blob/cf07e058ce7fe022ffb20d857cc30acaeac6f45b/envoy/changelogs/1.25.0.yaml
530	JChen2005/Catena	sdks/cpp/connections/docker/envoy/envoy.yaml	3ac7541b4ab3d0a9b13006e00df97929320e60f9	NOASSERTION	https://github.com/JChen2005/Catena/blob/34f381b4dadc6099a3bfab527e7180ace896bdd2/sdks/cpp/connections/docker/envoy/envoy.yaml
531	techdhamo/aran	aran-backend/aran-waf/envoy/envoy.yaml	36494c5b6a5675cf82a6ff75a359f1f94126c435	NOASSERTION	https://github.com/techdhamo/aran/blob/30cd21a1281171f8fb6c9f1b86b8e04a53ed3044/aran-backend/aran-waf/envoy/envoy.yaml
532	Benknightdark/OpenDataCollector	api-service/api-gateway-service/envoy.yaml	b97a3ac3ce3ea31d0e3c02fda8791d3af0bec15a	NOASSERTION	https://github.com/Benknightdark/OpenDataCollector/blob/34dc0d5ea3a1b47747b1801159dafcb920414bda/api-service/api-gateway-service/envoy.yaml
533	LuukLabs/KDVManager	src/Services/ApiGateways/Envoy/config/envoy.e2e.yaml	14fd2e0e28f7f3ee075028a03f35779202f14ad6	NOASSERTION	https://github.com/LuukLabs/KDVManager/blob/a961630c866808490c4378c2cf0edcb5a3d97bd0/src/Services/ApiGateways/Envoy/config/envoy.e2e.yaml
534	aclerici38/k8s-versioned-schemas	crds/istio/1.30.1/requestauthentications.security.istio.io.yaml	abbbd23b915e8054f5ec1a6722532275f4d0b9ae	NOASSERTION	https://github.com/aclerici38/k8s-versioned-schemas/blob/00dd97e641d6b2e15444960d86b3ced7ad5d3121/crds/istio/1.30.1/requestauthentications.security.istio.io.yaml
535	aclerici38/k8s-versioned-schemas	crds/istio/1.30.2/requestauthentications.security.istio.io.yaml	abbbd23b915e8054f5ec1a6722532275f4d0b9ae	NOASSERTION	https://github.com/aclerici38/k8s-versioned-schemas/blob/00dd97e641d6b2e15444960d86b3ced7ad5d3121/crds/istio/1.30.2/requestauthentications.security.istio.io.yaml
536	LuukLabs/KDVManager	deploy/k8s/infrastructure/envoy/envoy.yaml	10151abbe3350a41aceb33dc4dc8020c222eee1f	NOASSERTION	https://github.com/LuukLabs/KDVManager/blob/a961630c866808490c4378c2cf0edcb5a3d97bd0/deploy/k8s/infrastructure/envoy/envoy.yaml
537	Demyanov-A/otus-kotlin	otus-kotlin-dcompose/ok-dcompose/dcompose/volumes/envoy/envoy.yaml	cdf754f71e08086584ac2838468421b30f9a8bf2	NOASSERTION	https://github.com/Demyanov-A/otus-kotlin/blob/a4b3ee2f6e41092eb43f4b5eb04b40d726b41e95/otus-kotlin-dcompose/ok-dcompose/dcompose/volumes/envoy/envoy.yaml
538	latamteks-cmyk/SmartEdify_app	smartedify_app/platform/gateway/envoy.yaml	dfd1e84b8a623e3b9702fc421dfee5e918ec816e	NOASSERTION	https://github.com/latamteks-cmyk/SmartEdify_app/blob/4f9fc6bc24d027d99db11e6edffce481fa15c147/smartedify_app/platform/gateway/envoy.yaml
539	MaxBab/sail-operator-ossm	chart/crds/security.istio.io_requestauthentications.yaml	19a933b82ffe56addfd1cdc6a800bbb0613c3834	NOASSERTION	https://github.com/MaxBab/sail-operator-ossm/blob/945bcf5e4911a1fd72d08419df2551672492dd5f/chart/crds/security.istio.io_requestauthentications.yaml
540	TLE-11/deploykf-config	generator/templates/manifests/deploykf-core/deploykf-istio-gateway/templates/gateway/EnvoyFilter-ext-authz.yaml	bc4b8f2b048050273d408e1db149bff125dd3f59	NOASSERTION	https://github.com/TLE-11/deploykf-config/blob/96fee4c751e985d7abee44d44e0564b6744766b2/generator/templates/manifests/deploykf-core/deploykf-istio-gateway/templates/gateway/EnvoyFilter-ext-authz.yaml
541	Balmine/kubeflow	generator/templates/manifests/deploykf-core/deploykf-istio-gateway/templates/gateway/EnvoyFilter-ext-authz.yaml	bc4b8f2b048050273d408e1db149bff125dd3f59	NOASSERTION	https://github.com/Balmine/kubeflow/blob/0f55297ad01603b6d7553b87cb5deab65a41f2c3/generator/templates/manifests/deploykf-core/deploykf-istio-gateway/templates/gateway/EnvoyFilter-ext-authz.yaml
542	sassoftware/viya4-deployment	roles/istio/tasks/main.yml	54d3233606ace2438ee7cbdde791d3ff62392b60	NOASSERTION	https://github.com/sassoftware/viya4-deployment/blob/cfc48dc543a14d91447f1e0dbf72a8a17fdd4b93/roles/istio/tasks/main.yml
543	seifrajhi/Kubernetes-practical-exercises-Hands-on	istio-oauth2-proxy-oidc/authorization-policy.yaml	65d83dfcb99f3531c15e40a1e526e9213774bc59	NOASSERTION	https://github.com/seifrajhi/Kubernetes-practical-exercises-Hands-on/blob/b7c9b19ed68bc56e70ac5a586d7898bb772738a2/istio-oauth2-proxy-oidc/authorization-policy.yaml
544	hango-io/hango-gateway	install/crds/crd-10.yaml	60866feae340865c2b12130b72cf61cb1b3c220d	NOASSERTION	https://github.com/hango-io/hango-gateway/blob/18cbd10ee8c19a67276a02c71fe4ba891e45cd5a/install/crds/crd-10.yaml
545	erkules/k8sworkshop	Istio/authorizationpolicy-jwt.yaml	d61e0e02c0b067ca3f82ffb4e9ac7db84e65aa02	NOASSERTION	https://github.com/erkules/k8sworkshop/blob/0852bdcf4a55aaddad53ce82dfb01053dee6215a/Istio/authorizationpolicy-jwt.yaml
546	kserve/website	docs/admin-guide/serverless/servicemesh/auth.yaml	659d2e8044fe9dd6055726dd31dd9d6bb42199af	NOASSERTION	https://github.com/kserve/website/blob/b561e05b36abcae07508a83eaf0244f153531c97/docs/admin-guide/serverless/servicemesh/auth.yaml
547	defenseunicorns/uds-core	src/keycloak/chart/templates/istio-authpol-admin.yaml	c41b49c24c19e440982aeb1a89d405d158edbca5	NOASSERTION	https://github.com/defenseunicorns/uds-core/blob/e4244b74fd9a62b09bf563acd104ac549fad0a5d/src/keycloak/chart/templates/istio-authpol-admin.yaml
548	HPEEzmeral/spark-on-k8s	charts/livy/livy-chart/templates/auth-policy.yaml	c0a04f673cd12159d1b4a1a88b1a328d89df4924	NOASSERTION	https://github.com/HPEEzmeral/spark-on-k8s/blob/00f008db110091a309e2ffb3d8ef42e44c99db16/charts/livy/livy-chart/templates/auth-policy.yaml
